"Date","Time","SensorID","Translate01","Translate02","Value","Sensor_Type","Activity","Hour","Date & Time"
"2013-11-10","12:16:29.800153","M015","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:29.800153"
"2013-11-10","12:16:30.294009","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:30.294009"
"2013-11-10","12:16:54.482668","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:54.482668"
"2013-11-10","12:16:56.541432","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:56.541432"
"2013-11-10","12:16:57.296252","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:57.296252"
"2013-11-10","12:16:59.166807","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:16:59.166807"
"2013-11-10","12:17:06.289243","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:06.289243"
"2013-11-10","12:17:07.413207","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:07.413207"
"2013-11-10","12:17:07.418085","LS016","Ignore","Ignore","40","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:17:07.418085"
"2013-11-10","12:17:11.352411","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:11.352411"
"2013-11-10","12:17:12.479944","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:12.479944"
"2013-11-10","12:17:12.484646","LS016","Ignore","Ignore","41","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:17:12.484646"
"2013-11-10","12:17:33.475727","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:33.475727"
"2013-11-10","12:17:35.538213","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:35.538213"
"2013-11-10","12:17:54.286844","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:54.286844"
"2013-11-10","12:17:56.160403","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:56.160403"
"2013-11-10","12:17:56.165112","LS016","Ignore","Ignore","40","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:17:56.165112"
"2013-11-10","12:17:57.661625","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:57.661625"
"2013-11-10","12:17:59.726049","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:17:59.726049"
"2013-11-10","12:18:03.096821","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:03.096821"
"2013-11-10","12:18:04.221857","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:04.221857"
"2013-11-10","12:18:11.721532","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:11.721532"
"2013-11-10","12:18:11.726251","LS016","Ignore","Ignore","41","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:18:11.726251"
"2013-11-10","12:18:12.847776","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:12.847776"
"2013-11-10","12:18:12.852495","LS016","Ignore","Ignore","40","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:18:12.852495"
"2013-11-10","12:18:47.344057","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:47.344057"
"2013-11-10","12:18:48.472642","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:48.472642"
"2013-11-10","12:18:48.477395","LS016","Ignore","Ignore","41","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:18:48.477395"
"2013-11-10","12:18:49.782914","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:49.782914"
"2013-11-10","12:18:49.788427","LS016","Ignore","Ignore","40","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:18:49.788427"
"2013-11-10","12:18:50.279697","M011","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:50.279697"
"2013-11-10","12:18:50.591821","M015","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:50.591821"
"2013-11-10","12:18:51.411472","M011","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:51.411472"
"2013-11-10","12:18:52.659038","M015","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:52.659038"
"2013-11-10","12:18:55.403743","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:55.403743"
"2013-11-10","12:18:55.408472","LS016","Ignore","Ignore","41","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:18:55.408472"
"2013-11-10","12:18:56.901443","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:56.901443"
"2013-11-10","12:18:58.028172","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:18:58.028172"
"2013-11-10","12:19:01.780257","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:01.780257"
"2013-11-10","12:19:04.778410","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:04.778410"
"2013-11-10","12:19:05.904226","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:05.904226"
"2013-11-10","12:19:07.776566","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:07.776566"
"2013-11-10","12:19:09.095292","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:09.095292"
"2013-11-10","12:19:09.100026","LS016","Ignore","Ignore","40","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:19:09.100026"
"2013-11-10","12:19:10.214955","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:10.214955"
"2013-11-10","12:19:10.220529","LS016","Ignore","Ignore","41","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:19:10.220529"
"2013-11-10","12:19:16.403355","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:16.403355"
"2013-11-10","12:19:17.528515","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:17.528515"
"2013-11-10","12:19:18.278851","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:18.278851"
"2013-11-10","12:19:19.531325","M011","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:19.531325"
"2013-11-10","12:19:20.653916","M011","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:20.653916"
"2013-11-10","12:19:20.659476","LS011","Ignore","Ignore","32","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:19:20.659476"
"2013-11-10","12:19:21.222380","M011","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:21.222380"
"2013-11-10","12:19:21.227845","LS011","Ignore","Ignore","31","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:19:21.227845"
"2013-11-10","12:19:21.652207","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:21.652207"
"2013-11-10","12:19:23.091599","M011","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:23.091599"
"2013-11-10","12:19:25.532203","M011","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:25.532203"
"2013-11-10","12:19:27.969197","M011","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:27.969197"
"2013-11-10","12:19:53.842046","M011","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:53.842046"
"2013-11-10","12:19:53.847562","LS011","Ignore","Ignore","32","Control4-LightSensor","Wash_Dishes",12,"2013-11-10T12:19:53.847562"
"2013-11-10","12:19:57.461417","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:57.461417"
"2013-11-10","12:19:58.340956","M011","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:58.340956"
"2013-11-10","12:19:58.841407","M015","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:58.841407"
"2013-11-10","12:19:59.967226","M015","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:19:59.967226"
"2013-11-10","12:20:01.214444","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:20:01.214444"
"2013-11-10","12:20:09.275142","M016","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:20:09.275142"
"2013-11-10","12:20:09.523174","M015","Kitchen","Kitchen","ON","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:20:09.523174"
"2013-11-10","12:20:12.154248","M015","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:20:12.154248"
"2013-11-10","12:20:12.461102","M016","Kitchen","Kitchen","OFF","Control4-Motion","Wash_Dishes",12,"2013-11-10T12:20:12.461102"
"2013-11-10","12:25:56.343540","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:25:56.343540"
"2013-11-10","12:25:59.339085","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:25:59.339085"
"2013-11-10","12:26:11.718173","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:11.718173"
"2013-11-10","12:26:12.839039","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:12.839039"
"2013-11-10","12:26:16.215279","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:16.215279"
"2013-11-10","12:26:20.900931","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:20.900931"
"2013-11-10","12:26:54.440911","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:54.440911"
"2013-11-10","12:26:56.580701","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:26:56.580701"
"2013-11-10","12:31:26.558483","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:31:26.558483"
"2013-11-10","12:31:30.183405","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:31:30.183405"
"2013-11-10","12:31:39.864732","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:31:39.864732"
"2013-11-10","12:31:41.737764","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:31:41.737764"
"2013-11-10","12:34:12.210875","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:34:12.210875"
"2013-11-10","12:34:13.227125","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:34:13.227125"
"2013-11-10","12:35:24.099746","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:35:24.099746"
"2013-11-10","12:35:25.225259","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:35:25.225259"
"2013-11-10","12:37:27.651076","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:37:27.651076"
"2013-11-10","12:37:30.264108","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:37:30.264108"
"2013-11-10","12:38:57.448817","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:38:57.448817"
"2013-11-10","12:38:59.503743","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:38:59.503743"
"2013-11-10","12:42:34.740129","MA012","Bedroom","Closet","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:42:34.740129"
"2013-11-10","12:42:36.800531","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:42:36.800531"
"2013-11-10","12:42:40.071445","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:42:40.071445"
"2013-11-10","12:42:41.298814","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:42:41.298814"
"2013-11-10","12:42:42.131387","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:42:42.131387"
"2013-11-10","12:42:42.842897","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:42:42.842897"
"2013-11-10","12:42:45.436392","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:42:45.436392"
"2013-11-10","12:42:45.441383","LS012","Ignore","Ignore","12","Control4-LightSensor","Dress",12,"2013-11-10T12:42:45.441383"
"2013-11-10","12:42:47.494218","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:42:47.494218"
"2013-11-10","12:42:48.618871","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:42:48.618871"
"2013-11-10","12:42:49.544461","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:42:49.544461"
"2013-11-10","12:42:51.799556","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:42:51.799556"
"2013-11-10","12:42:54.985694","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:42:54.985694"
"2013-11-10","12:42:56.106970","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:42:56.106970"
"2013-11-10","12:43:01.172907","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:43:01.172907"
"2013-11-10","12:43:02.297945","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:43:02.297945"
"2013-11-10","12:43:03.351889","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:43:03.351889"
"2013-11-10","12:43:03.356557","LS012","Ignore","Ignore","11","Control4-LightSensor","Dress",12,"2013-11-10T12:43:03.356557"
"2013-11-10","12:43:04.547610","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:43:04.547610"
"2013-11-10","12:45:08.704828","LS002","Ignore","Ignore","47","Control4-LightSensor","Dress",12,"2013-11-10T12:45:08.704828"
"2013-11-10","12:45:33.109864","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:45:33.109864"
"2013-11-10","12:45:33.213380","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:45:33.213380"
"2013-11-10","12:45:33.218011","LS004","Ignore","Ignore","5","Control4-LightSensor","Dress",12,"2013-11-10T12:45:33.218011"
"2013-11-10","12:45:33.424827","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:45:33.424827"
"2013-11-10","12:45:33.431329","LS012","Ignore","Ignore","13","Control4-LightSensor","Dress",12,"2013-11-10T12:45:33.431329"
"2013-11-10","12:45:34.852246","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:45:34.852246"
"2013-11-10","12:45:35.549477","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:45:35.549477"
"2013-11-10","12:45:35.553979","LS004","Ignore","Ignore","6","Control4-LightSensor","Dress",12,"2013-11-10T12:45:35.553979"
"2013-11-10","12:45:38.139799","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:45:38.139799"
"2013-11-10","12:45:44.514038","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:45:44.514038"
"2013-11-10","12:45:45.636695","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:45:45.636695"
"2013-11-10","12:46:01.386953","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:46:01.386953"
"2013-11-10","12:46:03.860940","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:46:03.860940"
"2013-11-10","12:46:05.462888","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:46:05.462888"
"2013-11-10","12:46:06.489482","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:46:06.489482"
"2013-11-10","12:46:06.494319","LS004","Ignore","Ignore","5","Control4-LightSensor","Dress",12,"2013-11-10T12:46:06.494319"
"2013-11-10","12:46:07.012830","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:46:07.012830"
"2013-11-10","12:46:09.932532","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:46:09.932532"
"2013-11-10","12:46:09.937128","LS012","Ignore","Ignore","12","Control4-LightSensor","Dress",12,"2013-11-10T12:46:09.937128"
"2013-11-10","12:46:18.630965","LS013","Ignore","Ignore","34","Control4-LightSensor","Dress",12,"2013-11-10T12:46:18.630965"
"2013-11-10","12:46:24.586660","MA012","Bedroom","Closet","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:46:24.586660"
"2013-11-10","12:46:25.195307","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:46:25.195307"
"2013-11-10","12:46:25.237670","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:46:25.237670"
"2013-11-10","12:46:26.757588","MA012","Bedroom","Closet","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:46:26.757588"
"2013-11-10","12:46:26.762090","LS012","Ignore","Ignore","13","Control4-LightSensor","Dress",12,"2013-11-10T12:46:26.762090"
"2013-11-10","12:46:28.234648","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:46:28.234648"
"2013-11-10","12:46:28.239313","LS004","Ignore","Ignore","6","Control4-LightSensor","Dress",12,"2013-11-10T12:46:28.239313"
"2013-11-10","12:46:28.795410","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Dress",12,"2013-11-10T12:46:28.795410"
"2013-11-10","12:46:31.247503","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Dress",12,"2013-11-10T12:46:31.247503"
"2013-11-10","12:46:32.135839","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:46:32.135839"
"2013-11-10","12:46:34.384150","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:46:34.384150"
"2013-11-10","12:46:35.507228","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:46:35.507228"
"2013-11-10","12:46:40.763332","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:46:40.763332"
"2013-11-10","12:46:42.824816","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:46:42.824816"
"2013-11-10","12:46:48.447126","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:46:48.447126"
"2013-11-10","12:46:50.509118","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:46:50.509118"
"2013-11-10","12:47:07.007883","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:47:07.007883"
"2013-11-10","12:47:09.259046","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:47:09.259046"
"2013-11-10","12:47:12.630257","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:47:12.630257"
"2013-11-10","12:47:14.505857","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:47:14.505857"
"2013-11-10","12:47:18.820135","M010","WorkArea","WorkArea","ON","Control4-Motion","Dress",12,"2013-11-10T12:47:18.820135"
"2013-11-10","12:47:20.880833","M010","WorkArea","WorkArea","OFF","Control4-Motion","Dress",12,"2013-11-10T12:47:20.880833"
"2013-11-10","12:53:18.678297","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:53:18.678297"
"2013-11-10","12:53:20.928531","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:53:20.928531"
"2013-11-10","12:53:42.111321","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:53:42.111321"
"2013-11-10","12:53:45.298540","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",12,"2013-11-10T12:53:45.298540"
"2013-11-10","16:55:56.205282","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Toilet",16,"2013-11-10T16:55:56.205282"
